,id,lat,lng
199,199,59.72673235,30.450547755404397
200,200,60.01251845,30.405334602298797
201,201,59.90795065,29.782556868755197
202,202,59.72886629999999,30.080522779664
203,203,59.922673100000004,30.3529561
204,204,59.94001120000001,30.2390477322849
205,205,59.8477532,30.203536621737104
206,206,60.00123829999999,30.3953429060604
207,207,59.984474,30.210114241760103
208,208,59.874903,29.8381711
209,209,59.7179644,30.4220804
210,210,60.01260125,30.2516611375565
211,211,59.8765108,30.273032699999998
212,212,59.85517289999999,30.1927397092443
213,213,59.9275231,30.3063795
214,214,59.994567,30.3143457494605
215,215,,
216,216,59.9275075,30.3454243
217,217,59.727061899999995,30.419347700000003
218,218,59.9459067,30.3321581
219,219,59.830855799999995,30.511414000000002
220,220,59.939055599999996,30.351931800000003
221,221,59.894152299999995,30.26329245
222,222,,
223,223,,
224,224,59.73301795,30.604600652355
225,225,59.86998015,30.31721015
226,226,59.8438313,30.3940794
227,227,59.9458364,30.2367985
228,228,60.0229789,30.2460391
229,229,59.8197201,30.1922795275487
230,230,60.23657610000001,29.696643082715802
231,231,60.00046475,30.2431870687727
232,232,59.86718995,30.267924471570396
233,233,59.74815995,30.569635700000003
234,234,59.994911800000004,30.342068907393198
235,235,,
236,236,59.95019525,30.241413102924103
237,237,60.01907370000001,30.227076888356198
238,238,59.741058100000004,30.0841675409381
239,239,60.015922700000004,30.3867117284585
240,240,59.8645995,30.370743152892103
241,241,59.9863321,30.282260092758303
242,242,59.938564,30.4830204240453
243,243,59.9135093,30.318140600000003
244,244,59.94470335,30.417437086828297
245,245,59.742875399999996,30.6138959015108
246,246,59.8762356,30.438258347262398
247,247,59.85487185,30.3008536036671
248,248,60.0291915,30.459272377140397
249,249,,
250,250,59.96860565,30.27347475
251,251,59.8370703,30.1781020333417
252,252,59.8668963,30.278586949113496
253,253,59.92928665,30.425103854886398
254,254,59.946754000000006,30.413734119658603
255,255,59.9116826,30.4769101211176
256,256,,
257,257,,
258,258,59.721976,30.4056577
259,259,60.05977675,30.2895717620474
260,260,59.9265556,30.4152587
261,261,59.9923961,29.761947117748104
262,262,,
263,263,59.8741294,30.391746233807503
264,264,59.96586510000001,30.4154407381813
265,265,59.9460139,30.4992087
266,266,59.96313965,30.4101985448628
267,267,59.9911709,30.215892866098198
268,268,,
269,269,59.9121178,30.349094399999995
270,270,59.74121405,30.6157779933209
271,271,59.8524627,30.1406923
272,272,60.02258689999999,30.3755981
273,273,59.96264585,30.2997916184977
274,274,59.898081700000006,30.4217648
275,275,59.747721,30.594175
276,276,59.71658285,30.404402392501698
277,277,60.04949770000001,30.368296299999997
278,278,60.0066241,30.408695066840803
279,279,59.916209499999994,30.433307975710804
280,280,59.9234284,30.371743900000002
281,281,59.9323427,30.4656674
282,282,59.75092595,30.56761975
283,283,59.9239787,30.3290719
284,284,60.023259700000004,30.287292100000002
285,285,59.8395179,30.167333125152396
286,286,60.05983345,30.2906412720193
287,287,59.851347100000005,30.2595995
288,288,60.003174,30.2519788890698
289,289,59.72783475,30.413154983302103
290,290,60.03114115,30.457047502189802
291,291,59.84836529999999,30.198914704707303
292,292,59.8437948,30.1149048
293,293,59.82992595,30.400181155781198
294,294,,
295,295,59.862915,30.393075006887496
296,296,60.041378200000004,30.320304553032102
297,297,59.77580495,30.597648318405298
298,298,59.9698488,30.403687366841996
299,299,60.01652070000001,30.2773392395614
300,300,,
301,301,59.98560275,30.273903988590302
302,302,59.9880115,30.304218236073105
303,303,59.8665958,30.3678686275417
304,304,59.9013042,30.494480096784898
305,305,60.02463415,29.9997338069142
306,306,59.741230099999996,30.5878533
307,307,59.93038945,30.4650034564653
308,308,59.737755799999995,30.45337875
309,309,59.8773618,29.924161199999997
310,310,59.73478415,30.4049377426635
311,311,59.845604099999996,30.1118649763587
312,312,59.857863,29.946466011426303
313,313,59.71311605,30.440116800000002
314,314,59.9089379,30.4326604
315,315,59.95289805,30.238615925679397
316,316,60.00429085,30.3605352491843
317,317,,
318,318,,
319,319,59.71912445,30.4182496829098
320,320,59.8730252,29.862634629457002
321,321,59.74079655,30.5736504403359
322,322,59.849934999999995,30.0528668
323,323,59.9972566,30.3421321
324,324,59.74252705,30.6091677744519
325,325,59.8712247,30.384109600000002
326,326,59.8749059,29.921493199999997
327,327,60.1003365,29.978810622529203
328,328,,
329,329,,
330,330,59.91386899999999,30.329629435998395
331,331,60.02077729999999,30.274579845352697
332,332,59.728865299999995,30.4149945995156
333,333,59.9304505,30.2858634513937
334,334,59.9557555,30.4336308716188
335,335,59.966380799999996,30.382324600000004
336,336,59.9040689,30.328730199999995
337,337,59.87633,30.332331699999997
338,338,59.861017000000004,30.3877952835995
339,339,59.879293700000005,29.9150397
340,340,59.745763600000004,30.593571500000003
341,341,59.85238470000001,30.3089963
342,342,59.858521200000006,30.339125
343,343,60.03984215,30.3355606161255
344,344,59.9496147,30.4979013688212
345,345,59.8785333,30.3264198386375
346,346,59.9283797,30.407161900000002
347,347,59.86987625,30.405527142702
348,348,59.75019845,30.589868251119103
349,349,60.03752045,30.3425690576604
350,350,59.893439,30.4324725823496
351,351,59.89490425,29.81022925
352,352,,
353,353,60.01745585,30.414461912628603
354,354,59.7447503,30.6034661734273
355,355,59.743693900000004,30.61506215
356,356,59.92512560000001,30.3360281
357,357,60.03877275,30.00001025
358,358,59.863492799999996,30.3263892658165
359,359,59.9135093,30.318140600000003
360,360,59.927550100000005,30.3276029
361,361,59.74215,30.609266276705604
362,362,59.924430900000004,30.4041830100284
363,363,59.98806295,30.418761408235603
364,364,59.923667,30.297689899999998
365,365,59.954328000000004,30.471048100000004
366,366,59.86717610000001,30.319969899999997
367,367,59.8715027,30.319085600000005
368,368,,
369,369,59.86354620000001,30.4134237131772
370,370,59.956047399999996,30.4914295
371,371,,
372,372,59.95302625,30.493734399999997
373,373,59.9541019,30.484035700000003
374,374,59.7314944,30.6131497154943
375,375,59.9405426,30.49186535
376,376,,
377,377,59.91260535,30.2991921454391
378,378,,
379,379,59.851062600000006,30.3725225
380,380,59.82612025,30.217723278748803
381,381,59.825492000000004,30.220090000000003
382,382,59.99837339999999,29.7713838681563
383,383,59.924021499999995,30.3270946
384,384,,
385,385,,
386,386,59.925526899999994,30.305325800000002
387,387,59.94278155,30.223951669060803
388,388,,
389,389,59.85745985,30.245306645904197
390,390,59.883170400000004,30.4781693
391,391,60.00763979999999,30.2186988051026
392,392,59.92468225,30.497077732885298
393,393,59.863499499999996,30.441110700000003
394,394,59.9502968,30.297968599999997
395,395,,
396,396,59.89242555,30.4269260570335
397,397,59.7363423,30.081970600000002
398,398,59.88265165,30.4573082115948
399,399,59.842609499999995,30.1696332
400,400,59.99835600000001,30.2820207
401,401,59.908133400000004,30.4296398
402,402,,
403,403,59.9937954,30.313142699999997
404,404,59.881997999999996,30.486368156090805
405,405,59.91881365,30.493884556018802
406,406,,
407,407,59.927145900000006,30.324251500000003
408,408,59.8586537,30.321659999999998
409,409,59.71551055,30.4304141
410,410,59.877152,30.477595305614198
411,411,60.0405252,30.38292195
412,412,59.965359899999996,30.2867196726811
413,413,60.0444019,30.3875658
414,414,59.9297483,30.319953
415,415,59.87188100000001,30.310307
416,416,60.04575545,30.3869731942435
417,417,60.2369424,29.69931685
418,418,59.9733076,30.425234999999997
419,419,,
420,420,59.73670245,30.623295090118
421,421,60.030819799999996,30.297989512182802
422,422,59.917781000000005,30.298873600000004
423,423,,
424,424,59.87407985,29.914235755795804
425,425,,
426,426,,
427,427,60.1955939,29.664042796835602
428,428,59.93364735,30.373861267707895
429,429,59.907387,30.3471095
430,430,59.98535645,30.26376095
431,431,59.86895210000001,29.905932399999998
432,432,59.9519365,30.2993221
433,433,,
434,434,59.959551100000006,30.328049800000002
435,435,,
436,436,59.9602069,30.49000325
437,437,59.84953005,30.205086725158
438,438,60.08669739999999,29.9538869
439,439,60.005914100000005,30.250791143148497
440,440,59.9126726,30.4059815065762
441,441,,
442,442,59.73700995,30.0910121085022
443,443,59.849971499999995,30.325045399999997
444,444,59.810010899999995,30.373434999999997
445,445,59.842099399999995,30.3678946
446,446,59.73723225,30.419587699966698
447,447,59.95863075,30.308850412673003
448,448,59.95959055,30.4838433756166
449,449,59.9304321,30.3810072182203
450,450,59.8822519,29.865257399999997
451,451,60.08829415,30.26333365
452,452,59.73538345,30.084908796317702
453,453,,
454,454,59.924209600000005,30.3000763523197
455,455,59.916647,30.4000962
456,456,59.967461,30.433269594696302
457,457,59.9176419,30.290843699999996
458,458,59.9023975,30.3171793
459,459,59.9188037,30.352412899999997
460,460,,
461,461,59.9247399,30.3408315
462,462,60.04387579999999,30.4211736471543
463,463,59.91274245,30.3272516864627
464,464,59.937491200000004,30.3710322
465,465,59.9482432,30.3387304
466,466,59.9408399,30.340745399999996
467,467,59.95184745,30.254176224263897
468,468,59.96375035,30.301330728091603
469,469,59.958678000000006,30.307339000000002
470,470,59.88774839999999,30.270272534849
471,471,59.9264951,30.355080199999996
472,472,,
473,473,59.9364997,30.3749012969949
474,474,59.7188899,30.0850472
475,475,59.9399515,30.3789484
476,476,59.9276039,30.374807399999998
477,477,59.95862395,30.2628029088518
478,478,59.9248275,30.378294180421
479,479,59.9144157,30.329094
480,480,59.914489100000004,30.329841100000003
481,481,59.9053262,30.4747468
482,482,,
483,483,59.9574197,30.327932099999998
484,484,,
485,485,59.91688095,30.347977677679996
486,486,59.9615017,30.3048348
487,487,,
488,488,59.9211658,30.3508918
489,489,59.982520400000006,30.378730128426
490,490,59.9175387,30.323830004604
491,491,59.9233031,30.335351899999996
492,492,59.93405675,30.375615776108
493,493,59.95386175,30.302654485875898
494,494,59.926625,30.474756199999998
495,495,59.97420025,30.393591536168604
496,496,59.96837075,30.3168595456954
497,497,59.83841005,30.251017324290398
498,498,59.93768299999999,30.3530473
499,499,59.9309871,30.3453061
500,500,59.965236600000004,30.2962515
501,501,59.743676,30.1035049
502,502,59.9439936,30.365436100000004
503,503,,
504,504,59.9595961,30.292939299999997
505,505,,
506,506,59.914866700000005,30.3253923
507,507,60.05555210000001,30.3427651
508,508,59.937043700000004,30.372361199999997
509,509,59.86139059999999,30.385732899999997
510,510,59.85888005,30.168761092484
511,511,59.9116728,30.4966790011082
512,512,59.92549275,30.3766246386747
513,513,59.930168200000004,30.387571218067304
514,514,59.9172387,30.3248976856918
515,515,59.9215297,30.3550425
516,516,59.679807700000005,30.452839578766103
517,517,59.97342645,30.387333437811602
518,518,60.024580900000004,30.256285700000003
519,519,59.9637543,30.316362599999998
520,520,59.9436285,30.390241600000003
521,521,59.934593500000005,30.3410471
522,522,59.9364307,30.332418100000005
523,523,59.8895824,30.273970600000002
524,524,59.901132499999996,30.2830723419909
525,525,60.0492558,30.3815040158394
526,526,59.876110499999996,30.2651891
527,527,59.7313145,30.610824449331304
528,528,59.8562411,30.2408222
529,529,59.887779599999995,30.2694972
530,530,59.89909785,30.280879881854897
531,531,59.89631039999999,30.2753658
532,532,59.8457956,30.2659621980792
533,533,59.848087899999996,30.271649
534,534,59.84209355,30.38274695158
535,535,59.86726235,30.4455666767228
536,536,59.837476,30.3362561476929
537,537,59.8595027,30.320316499999997
538,538,59.86863205,30.44444385
539,539,60.0111431,30.3208026966995
540,540,60.05200885,30.370407485009604
541,541,59.8585534,30.341139000000002
542,542,59.8548627,30.469776774541998
543,543,60.0995272,29.97507375
544,544,59.92776015,30.2859152345681
545,545,60.10039690000001,29.9559791524839
546,546,,
547,547,,
548,548,59.78061460000001,30.1021467
549,549,59.9449733,30.3621167
550,550,,
551,551,,
552,552,60.194306999999995,29.7049018
553,553,60.1020402,29.968174199999996
554,554,,
555,555,60.101334400000006,29.958931576374997
556,556,,
557,557,,
558,558,59.74588035,30.60387245
559,559,59.98142355,30.3798039101648
560,560,,
561,561,60.2126629,29.722639100000002
562,562,60.0142978,30.328557500000002
563,563,59.832975399999995,30.363000699999997
564,564,59.9198965,30.292668738792
565,565,,
566,566,,
567,567,59.84709935,30.3637751654599
568,568,60.0411745,30.3327582
569,569,59.841902100000006,30.2643865669486
570,570,59.98916535,30.3102887048425
571,571,,
572,572,59.8348928,30.5153342
573,573,59.9423059,30.342008899999996
574,574,60.05951145,30.291684447652198
575,575,59.94849695,30.2195910591808
576,576,60.03438539999999,30.331471479548398
577,577,59.846940599999996,30.4062413
578,578,60.01444215,30.4302620538733
579,579,59.8470321,30.2793969033495
580,580,59.84783575,30.37835785
581,581,59.9110559,29.7611749
582,582,,
583,583,59.9429652,30.365993100000004
584,584,,
585,585,59.83248985,30.3825223145862
586,586,59.9710257,30.319212800000003
587,587,,
588,588,59.90256039999999,30.483831541794896
589,589,59.9306114,30.470319699999997
590,590,59.93820875,30.473964523002895
591,591,59.97124115,30.2706930783357
592,592,59.913212800000004,30.3487535508766
593,593,60.04724745,30.3229568482545
594,594,60.037211600000006,30.2434551186339
595,595,59.91548349999999,29.7712101
596,596,59.89103370000001,30.4180548
597,597,60.00978015,30.3229355079633
598,598,60.033589299999996,30.2938404917769
599,599,,
600,600,59.84784095,30.335822401143798
601,601,59.929123700000005,30.3149015
602,602,59.7427512,30.5838912
603,603,,
604,604,59.84533149999999,30.11274665
605,605,60.016379500000006,30.3631994032735
606,606,59.8477122,30.1786222958748
607,607,60.0607336,30.2923062
608,608,59.9309598,30.363457699999998
609,609,59.8974238,30.420121756454602
610,610,59.95350749999999,30.306132799999997
611,611,,
612,612,,
613,613,59.8590162,30.1991603
614,614,59.7477368,30.608242800000003
615,615,59.950824,30.239074318526896
616,616,,
617,617,59.849723499999996,30.2425156
618,618,60.02012489999999,30.3879290008437
619,619,59.985589600000004,30.334472700000003
620,620,59.88317245,30.4219091612995
621,621,59.95341139999999,30.4095956
622,622,59.83610375,30.2533884443208
623,623,59.84628815,30.2767398971591
624,624,60.0487889,30.308620080015803
625,625,59.8446411,30.3657778
626,626,,
627,627,59.8850064,30.3613803
628,628,59.84197535,30.3468053254083
629,629,,
630,630,59.9682907,30.2504151
631,631,59.947583200000004,30.261557615469602
632,632,59.99113635,30.3127794035956
633,633,59.90920725,29.80579585
634,634,60.002050600000004,30.329832300000003
635,635,59.9405808,30.3866624395498
636,636,60.20234595,29.697772715849105
637,637,60.03695870000001,30.4038907
638,638,,
639,639,59.89787815,30.47128145
640,640,59.940701600000004,30.2283212509281
641,641,59.99331925,29.783574553556104
642,642,,
643,643,59.84064485,30.244522140207803
644,644,59.90689565,30.2445616926723
645,645,60.02012489999999,30.3879290008437
646,646,59.89525585,30.415305116624104
647,647,59.8275874,30.326988800000002
648,648,59.8579592,30.352935119475898
649,649,59.98805405,30.216626029973604
650,650,,
651,651,59.72225600000001,30.415731
652,652,59.894346,30.4360878765696
653,653,59.9996234,30.195827899999998
654,654,59.999176899999995,30.3346009931846
655,655,59.971585600000004,30.266929696486898
656,656,59.7773614,30.130029800000003
657,657,59.830081400000005,30.4092786081818
658,658,59.91463525,30.4910359
659,659,59.8310818,30.1934203
660,660,,
661,661,59.859769299999996,30.365321211139197
662,662,60.08353505,30.2541808200818
663,663,59.913728799999994,30.286082699999998
664,664,,
665,665,,
666,666,,
667,667,59.9880387,30.34643415
668,668,59.91845205,30.4832736320812
669,669,59.95503145,30.2341978155532
670,670,59.71729315,30.4002336126024
671,671,59.87271805,30.299829424377602
672,672,59.684853000000004,30.433264
673,673,59.897179599999994,30.4215304
674,674,59.98488075,30.402561332768602
675,675,59.85675565,30.257470899999998
676,676,,
677,677,59.86940275,29.9134501423718
678,678,60.004956400000005,30.2532054
679,679,60.0006193,30.284631899999997
680,680,59.86789520000001,30.269305446824497
681,681,59.8576031,30.2548598
682,682,59.9165957,30.493709000000003
683,683,60.046866599999994,30.395007588665
684,684,60.01332729999999,30.2865282162015
685,685,59.90295749999999,30.314703100000003
686,686,59.9936137,30.3113229
687,687,,
688,688,59.83245145,30.157857773527397
689,689,60.099165,29.979266402339896
690,690,59.976418200000005,30.394088610761298
691,691,59.8484627,30.376927826384897
692,692,59.965777,30.290581047569
693,693,60.00142375,30.2378923371215
694,694,59.83000055,30.1772576732601
695,695,59.688119900000004,30.4288135665942
696,696,60.0177934,30.324852443755603
697,697,,
698,698,60.05225425,30.371903612432398
699,699,59.94522625,30.3849180275339
700,700,59.8594221,30.2126713
701,701,59.99863545,30.3209889958092
702,702,59.85345195,30.2785429387291
703,703,59.912611399999996,30.2928969
704,704,59.94941360000001,30.50092587425
705,705,59.9769452,30.4216036005521
706,706,59.92404129999999,30.293984499999997
707,707,59.74292635,30.614578848891302
708,708,59.9304505,30.2858634513937
709,709,60.01505225,30.2835786823504
710,710,59.964087199999994,30.3802952
711,711,59.863221200000005,30.4148266
712,712,,
713,713,59.952861,30.299368199999996
714,714,59.8968201,30.422126300000002
715,715,59.70951155,30.40808775
716,716,59.972040500000006,30.3404913
717,717,59.92923645,30.408717227978002
718,718,,
719,719,59.9478929,30.4993108
720,720,59.9482176,30.4766828
721,721,60.03438539999999,30.331471479548398
722,722,59.9441747,30.4964
723,723,,
724,724,59.7083792,30.4107844555555
725,725,59.7498711,30.58973705
726,726,59.84651935,30.0319177271975
727,727,59.8761591,30.3240582
728,728,,
729,729,59.9700943,30.3401147392745
730,730,59.945379,30.46296105
731,731,,
732,732,59.91842605,30.416225992190004
733,733,,
734,734,,
735,735,,
736,736,,
737,737,59.8899603,30.430660600000003
738,738,59.73591855,30.590358000000002
739,739,,
740,740,60.05072,30.3188559625
741,741,59.9578053,30.3555897
742,742,59.95600875,30.4109210237705
743,743,,
744,744,60.015854299999994,30.4151586
745,745,59.9377037,30.360115000000004
746,746,59.874903,29.8381711
747,747,59.92257985,30.34490923582
748,748,59.7242301,30.40092855
749,749,59.915871700000004,30.312635200000003
750,750,59.94765079999999,30.352836800000002
751,751,59.97748365,30.5161093263803
752,752,59.9605919,30.3168489
753,753,,
754,754,59.8756782,30.410554495922
755,755,59.915402799999995,30.297650800000003
756,756,59.912801,30.2948049
757,757,60.02319165,30.426688431810998
758,758,59.9589436,30.317849900000002
759,759,,
760,760,59.74162035,30.5667384711806
761,761,59.73197075,30.6124789208645
762,762,,
763,763,59.9671331,30.3115233
764,764,59.828254799999996,30.226770544896002
765,765,59.9376706,30.490076600000002
766,766,59.74772320000001,30.608988634134302
767,767,59.92750065,30.377987241764497
768,768,60.0002567,30.363795
769,769,59.8780108,29.9515398
770,770,59.83835015,30.2100583831207
771,771,59.830485200000005,30.223740885440698
772,772,59.925690700000004,30.305695399999998
773,773,59.99825799999999,29.768882799999997
774,774,,
775,775,60.00123515,29.7642469446504
776,776,59.915487199999994,30.2784625
777,777,59.8482493,30.2643875
778,778,59.9356277,30.311055100000004
779,779,60.008948700000005,29.716330300000003
780,780,59.840713199999996,30.264402070741703
781,781,59.9182303,30.2986331
782,782,,
783,783,,
784,784,59.9946439,30.3167999
785,785,59.91089770000001,30.46135
786,786,59.843154000000006,30.1264611713302
787,787,60.01953215,30.229167229717802
788,788,,
789,789,59.9844544,30.288028759976697
790,790,59.82610305,30.1839846101156
791,791,59.75178470000001,30.0748843332402
792,792,59.8813304,30.4820047772686
793,793,60.0241419,30.3148221924448
794,794,59.7369422,30.618493599999997
795,795,,
796,796,,
797,797,59.859550799999994,30.321869399999997
798,798,,
799,799,60.00246575,30.390212834591605
800,800,59.9847244,30.342781
801,801,59.992376799999995,29.7626958
802,802,60.2000745,29.687812199999996
803,803,60.19623135,29.6682433
804,804,,
805,805,59.6835811,30.4364690295029
806,806,59.68801335,30.4320435233663
807,807,59.95887389999999,30.321113696823502
808,808,59.97759935,30.4267024216634
809,809,,
810,810,59.9099525,30.339789500000002
811,811,,
812,812,,
813,813,59.92217585,30.42671335
814,814,59.928251100000004,30.4172058304774
815,815,59.9254208,30.349678700000002
816,816,59.9358057,30.3556968
817,817,59.99360375,30.3247158420331
818,818,59.993619499999994,29.778350500000002
819,819,59.951405799999996,30.4133805771597
820,820,59.86083335,30.3263522
821,821,59.918930599999996,30.299027052093
822,822,,
823,823,60.01580705,30.253540603091697
824,824,59.9686037,30.4347430320789
825,825,59.8726163,30.3989278923589
826,826,59.95867295,30.3092679392784
827,827,59.967820200000006,30.2718835534253
828,828,59.776220499999994,30.144931899999996
829,829,59.86977385,30.407807355181
830,830,59.8822519,29.865257399999997
831,831,59.84172255,30.147674053250498
832,832,60.044990500000004,30.3563595650317
833,833,59.9684428,30.298687071084398
834,834,59.86143685,29.925714378625997
835,835,59.86868735,30.4078989064781
836,836,59.68070279999999,30.453631800000004
837,837,59.72665865,30.4499298652162
838,838,60.21061035,29.7113293
839,839,59.946680900000004,30.3523283
840,840,59.920835499999995,30.342609200000002
841,841,59.9102002,30.307721100000002
842,842,60.05097775,30.3824463818709
843,843,59.9494622,30.359785700000003
844,844,59.96557955,30.3442341777977
845,845,59.8780108,29.9515398
846,846,59.85796679999999,30.1714707
847,847,59.963269999999994,30.348249838825396
848,848,,
849,849,60.210426,29.7121534
850,850,,
851,851,,
852,852,60.0672095,30.3028062
853,853,59.918827799999995,30.303369099999998
854,854,59.92765135,30.469391257469603
855,855,59.9317853,30.35688
856,856,59.96051935,30.2989300910564
857,857,59.9612127,30.271948699999996
858,858,59.92987465,30.2441648514658
859,859,,
860,860,59.946235200000004,30.3648125
861,861,59.94619805,30.349984806056398
862,862,,
863,863,,
864,864,59.90438555,30.2689465826995
865,865,59.922985499999996,30.453404221752898
866,866,59.891317799999996,30.261940999999997
867,867,59.95915060000001,30.299435903056196
